customer_id,age,banked_flag,job_category,housing_type,dependents,employment_years,residence_years,loan_amount,duration_months,interest_rate,existing_monthly_obligation,average_monthly_inflow,average_monthly_outflow,emi,net_monthly_surplus,emi_coverage_ratio,loan_to_income_ratio,existing_obligation_ratio,dependent_ratio,employment_stability_score,income_variance_index,residence_stability_score,digital_behavior_score,location_type,digital_risk_score,purpose,credit_risk
CUST0747,31,0,1,2,5,1,1,3695,24,0.16,750.56,3121,2259.94,180.92,-70.42,0.61,1.18,0.24,0.36,0.48,0.57,0.44,0.52,0,0.41,0,1
CUST0748,35,0,1,2,6,6,1,2056,24,0.13,686.71,2452,1966.1,97.75,-298.56,0.0,0.84,0.28,0.33,0.48,0.58,0.24,0.49,0,0.45,0,1
CUST0749,42,0,1,2,6,4,3,2489,18,0.18,593.88,2295,1902.77,158.81,-360.46,0.0,1.08,0.26,0.24,0.26,0.46,0.43,0.55,0,0.5,0,1
CUST0750,28,0,1,2,5,5,1,7914,12,0.15,380.95,2224,1775.14,714.3,-646.39,0.1,3.56,0.17,0.45,0.31,0.48,0.28,0.47,0,0.57,0,1
CUST0751,62,1,3,1,1,27,23,10610,24,0.09,508.22,10808,4607.37,484.72,5207.69,11.74,0.98,0.05,0.02,0.91,0.06,0.88,0.34,0,0.12,0,0
CUST0752,55,1,3,1,1,31,24,10024,36,0.08,330.4,6810,3192.16,314.12,2973.32,10.47,1.47,0.05,0.03,0.93,0.06,0.97,0.47,0,0.08,0,0
CUST0753,59,1,3,1,1,27,15,18941,12,0.09,168.84,8147,3265.08,1656.42,3056.66,2.85,2.32,0.02,0.02,0.92,0.08,0.98,0.43,0,0.12,0,0
CUST0754,57,1,3,1,2,24,25,13574,24,0.09,460.56,7819,3984.97,620.12,2753.35,5.44,1.74,0.06,0.05,0.98,0.08,0.94,0.39,0,0.14,0,0
CUST0755,56,1,3,1,0,29,21,8675,12,0.09,525.65,7804,3815.55,758.64,2704.16,4.56,1.11,0.07,0.0,0.96,0.07,0.94,0.53,0,0.17,0,0
CUST0756,63,1,3,1,2,26,26,15882,12,0.09,273.23,6870,2705.66,1388.9,2502.21,2.8,2.31,0.04,0.04,0.89,0.08,0.94,0.49,0,0.16,0,0
CUST0757,55,1,3,1,2,27,22,9195,36,0.08,618.63,8658,4424.99,288.14,3326.24,12.54,1.06,0.07,0.05,0.91,0.1,0.9,0.54,0,0.09,0,0
CUST0758,59,1,3,1,2,26,17,19846,12,0.09,193.45,5748,2233.22,1735.56,1585.77,1.91,3.45,0.03,0.05,0.95,0.09,0.94,0.43,0,0.15,0,0
CUST0759,60,1,3,1,2,22,21,12836,12,0.09,298.16,11471,5123.46,1122.53,4926.85,5.39,1.12,0.03,0.05,0.95,0.09,0.92,0.3,0,0.11,0,0
CUST0760,56,1,3,1,1,26,29,5008,24,0.1,540.06,10898,5058.74,231.09,5068.11,20.0,0.46,0.05,0.03,0.9,0.08,0.94,0.54,0,0.1,0,0
CUST0761,63,1,3,1,1,28,24,15255,24,0.08,217.72,7039,3420.43,689.94,2710.91,4.93,2.17,0.03,0.02,0.88,0.11,0.94,0.42,0,0.08,0,0
CUST0762,61,1,3,1,1,23,29,10610,36,0.09,332.38,10513,5205.6,337.4,4637.62,14.75,1.01,0.03,0.02,0.89,0.06,0.92,0.38,0,0.15,0,0
CUST0763,62,1,3,1,2,29,21,14355,36,0.08,385.54,5843,2348.27,449.83,2659.36,6.91,2.46,0.07,0.04,0.97,0.11,0.95,0.34,0,0.17,0,0
CUST0764,62,1,3,1,2,33,23,8747,24,0.09,395.66,10353,5175.19,399.6,4382.55,11.97,0.84,0.04,0.04,0.9,0.07,0.92,0.49,0,0.11,0,0
CUST0765,61,1,3,1,1,33,15,17488,24,0.08,564.8,9614,4203.53,790.93,4054.74,6.13,1.82,0.06,0.02,0.9,0.08,0.91,0.5,0,0.08,0,0
CUST0766,65,1,3,1,1,29,26,5387,24,0.09,581.37,10870,4712.55,246.1,5329.98,20.0,0.5,0.05,0.02,0.97,0.1,0.95,0.41,0,0.09,0,0
CUST0767,56,1,3,1,0,30,30,16817,36,0.09,159.12,6991,3607.07,534.78,2690.03,6.03,2.41,0.02,0.0,0.96,0.1,0.99,0.42,0,0.09,0,0
CUST0768,64,1,3,1,1,21,18,5919,36,0.09,453.66,9801,4462.45,188.22,4696.67,20.0,0.6,0.05,0.02,0.91,0.08,0.99,0.32,0,0.18,0,0
CUST0769,61,1,3,1,0,24,24,14405,12,0.09,466.21,11752,5186.82,1259.74,4839.23,4.84,1.23,0.04,0.0,0.95,0.09,0.95,0.5,0,0.14,0,0
CUST0770,57,1,3,1,0,30,26,19829,24,0.09,444.8,11325,4644.09,905.88,5330.23,6.88,1.75,0.04,0.0,0.91,0.07,0.9,0.54,0,0.09,0,0
CUST0771,64,1,3,1,0,24,18,15522,24,0.09,755.16,11124,5482.45,709.12,4177.27,6.89,1.4,0.07,0.0,0.98,0.04,1.0,0.39,0,0.13,0,0
CUST0772,55,1,3,1,1,35,24,14417,24,0.09,492.28,9130,4408.15,658.64,3570.93,6.42,1.58,0.05,0.03,1.0,0.1,0.94,0.5,0,0.16,0,0
CUST0773,56,1,3,1,1,26,17,17568,36,0.09,456.7,9701,4062.4,558.66,4623.24,9.28,1.81,0.05,0.03,0.99,0.1,0.96,0.32,0,0.14,0,0
CUST0774,60,1,3,1,2,33,15,11577,36,0.09,378.38,8719,4074.53,368.15,3897.94,11.59,1.33,0.04,0.05,0.88,0.07,0.9,0.51,0,0.13,0,0
CUST0775,60,1,3,1,1,26,26,19634,36,0.1,621.38,9361,3757.17,633.53,4348.92,7.86,2.1,0.07,0.02,0.9,0.05,0.88,0.45,0,0.16,0,0
CUST0776,57,1,3,1,1,22,25,19263,24,0.1,302.53,9424,4449.48,888.89,3783.1,5.26,2.04,0.03,0.03,0.9,0.12,0.91,0.53,0,0.15,0,0
CUST0777,55,1,3,1,1,23,27,5416,24,0.1,199.12,6124,3059.47,249.92,2615.49,11.47,0.88,0.03,0.03,0.89,0.08,0.9,0.49,0,0.13,0,0
CUST0778,56,1,3,1,0,23,20,17396,12,0.08,324.24,5760,2583.22,1513.25,1339.29,1.89,3.02,0.06,0.0,0.97,0.07,0.9,0.55,0,0.16,0,0
CUST0779,60,1,3,1,1,23,29,5264,12,0.09,692.64,8915,3911.92,460.34,3850.1,9.36,0.59,0.08,0.02,0.89,0.07,0.92,0.32,0,0.17,0,0
CUST0780,65,1,3,1,0,22,27,19351,24,0.08,475.97,7463,3843.39,875.19,2268.45,3.59,2.59,0.06,0.0,0.99,0.04,0.98,0.34,0,0.06,0,0
CUST0781,63,1,3,1,0,35,16,6002,36,0.1,374.35,6275,3145.58,193.67,2561.4,14.23,0.96,0.06,0.0,0.92,0.07,0.9,0.34,0,0.17,0,0
CUST0782,57,1,3,1,2,25,26,19402,12,0.1,357.21,11078,4256.14,1705.74,4758.91,3.79,1.75,0.03,0.05,0.93,0.07,0.98,0.46,0,0.06,0,0
CUST0783,55,1,3,1,0,35,16,17041,12,0.1,328.87,7716,2982.31,1498.17,2906.65,2.94,2.21,0.04,0.0,0.95,0.08,0.9,0.3,0,0.17,0,0
CUST0784,56,1,3,1,0,23,30,12609,24,0.1,236.83,8439,3840.94,581.84,3779.39,7.5,1.49,0.03,0.0,0.95,0.09,0.92,0.42,0,0.17,0,0
CUST0785,57,1,3,1,2,31,18,12828,24,0.09,242.94,7645,3816.96,586.04,2999.06,6.12,1.68,0.03,0.05,0.91,0.05,0.99,0.36,0,0.07,0,0
CUST0786,56,1,3,1,1,29,18,9092,12,0.09,413.97,10875,5243.97,795.11,4421.95,6.56,0.84,0.04,0.03,0.97,0.08,0.95,0.43,0,0.18,0,0
CUST0787,59,1,3,1,0,30,28,11140,36,0.08,797.48,11225,5422.77,349.09,4655.66,14.34,0.99,0.07,0.0,0.97,0.1,0.96,0.5,0,0.18,0,0
CUST0788,55,1,3,1,2,21,22,7652,24,0.09,302.57,6171,2839.23,349.58,2679.62,8.67,1.24,0.05,0.05,0.92,0.09,0.98,0.44,0,0.11,0,0
CUST0789,58,1,3,1,2,28,29,6930,36,0.09,657.17,8712,4247.9,220.37,3586.56,17.28,0.8,0.08,0.05,0.92,0.11,0.91,0.5,0,0.12,0,0
CUST0790,63,1,3,1,2,23,25,17505,36,0.09,398.37,8738,4277.02,556.65,3505.96,7.3,2.0,0.05,0.04,0.88,0.08,0.89,0.54,0,0.16,0,0
CUST0791,56,1,3,1,2,29,19,19308,24,0.09,751.77,9509,4194.07,882.08,3681.08,5.17,2.03,0.08,0.05,0.89,0.11,0.94,0.4,0,0.17,0,0
CUST0792,63,1,3,1,0,27,15,8255,36,0.09,440.59,6596,2991.82,262.51,2901.08,12.05,1.25,0.07,0.0,0.95,0.08,0.89,0.43,0,0.12,0,0
CUST0793,63,1,3,1,1,25,18,16147,12,0.09,213.74,6366,3184.6,1412.08,1555.58,2.1,2.54,0.03,0.02,0.99,0.1,0.94,0.54,0,0.11,0,0
CUST0794,58,1,3,1,0,32,24,11386,36,0.1,350.02,7280,3677.3,367.39,2885.29,8.85,1.56,0.05,0.0,0.9,0.12,0.88,0.36,0,0.13,0,0
CUST0795,59,1,3,1,2,22,16,17372,24,0.08,198.72,6710,3001.59,785.69,2724.0,4.47,2.59,0.03,0.05,1.0,0.12,1.0,0.4,0,0.08,0,0
CUST0796,61,1,3,1,2,26,22,18669,24,0.08,300.01,8203,4223.48,844.35,2835.16,4.36,2.28,0.04,0.05,0.99,0.05,0.97,0.54,0,0.08,0,0
CUST0797,62,1,3,1,2,28,25,5176,36,0.08,161.28,6166,2611.69,162.2,3230.83,20.0,0.84,0.03,0.04,0.96,0.08,0.96,0.37,0,0.07,0,0
CUST0798,64,1,3,1,0,22,25,19339,24,0.1,612.97,8722,3364.39,892.4,3852.24,5.32,2.22,0.07,0.0,0.91,0.09,0.93,0.34,0,0.15,0,0
CUST0799,62,1,3,1,1,27,18,6451,36,0.09,468.18,11213,5201.34,205.14,5338.34,20.0,0.58,0.04,0.02,0.98,0.09,0.98,0.54,0,0.11,0,0
CUST0800,65,1,3,1,1,28,23,15490,36,0.09,205.57,5861,2774.46,492.58,2388.39,5.85,2.64,0.04,0.02,0.92,0.04,0.97,0.42,0,0.13,0,0
CUST0801,39,1,4,2,1,12,9,59755,60,0.14,1033.92,9842,6300.46,1390.39,1117.23,1.8,5.0,0.11,0.05,0.6,0.44,0.7,0.6,0,0.31,1,1
CUST0802,39,1,4,2,1,10,10,50195,60,0.14,1175.94,7954,4189.45,1167.95,1420.66,2.22,5.0,0.15,0.05,0.74,0.42,0.65,0.8,0,0.34,1,1
CUST0803,37,1,4,1,3,11,3,49925,48,0.12,739.46,5197,3341.37,1314.72,-198.55,0.85,5.0,0.14,0.15,0.77,0.31,0.73,0.66,0,0.47,1,1
CUST0804,40,1,2,1,3,11,8,31275,48,0.14,1965.15,11296,6552.55,854.64,1923.66,3.25,2.77,0.17,0.13,0.73,0.44,0.6,0.78,0,0.31,1,0
CUST0805,34,1,4,2,4,15,5,45080,36,0.12,1454.53,10238,6627.38,1497.3,658.79,1.44,4.4,0.14,0.24,0.74,0.46,0.72,0.81,0,0.37,1,1
CUST0806,35,1,4,2,2,11,4,33016,36,0.11,1345.09,6554,4113.52,1080.9,14.49,1.01,5.0,0.21,0.11,0.66,0.31,0.71,0.71,0,0.39,1,1
CUST0807,44,1,4,1,3,8,10,22672,36,0.13,776.93,5848,3743.62,763.91,563.54,1.74,3.88,0.13,0.11,0.68,0.44,0.78,0.64,0,0.34,1,1
CUST0808,38,1,2,2,2,5,10,48767,48,0.13,761.8,6190,4331.19,1308.3,-211.29,0.84,5.0,0.12,0.1,0.62,0.37,0.64,0.72,0,0.52,1,1
CUST0809,44,1,4,2,3,11,8,43888,36,0.12,2389.83,11117,6495.37,1457.71,774.09,1.53,3.95,0.21,0.11,0.61,0.45,0.78,0.64,0,0.43,1,1
CUST0810,36,1,4,2,1,14,6,42828,60,0.14,1149.68,5791,4029.2,996.53,-384.41,0.61,5.0,0.2,0.05,0.62,0.31,0.74,0.69,0,0.4,1,1
CUST0811,50,1,2,1,1,13,10,56634,60,0.11,1749.83,8573,4994.36,1231.36,597.45,1.49,5.0,0.2,0.03,0.61,0.41,0.57,0.75,0,0.43,1,1
CUST0812,32,1,4,2,2,11,6,49629,48,0.13,1514.66,10845,6956.42,1331.42,1042.5,1.78,4.58,0.14,0.13,0.69,0.45,0.77,0.61,0,0.43,1,1
CUST0813,50,1,2,1,3,14,4,24653,60,0.11,904.16,7576,4503.69,536.02,1632.13,4.04,3.25,0.12,0.09,0.62,0.48,0.73,0.82,0,0.51,1,0
CUST0814,32,1,4,1,3,6,4,46447,60,0.14,2028.61,10319,6638.87,1080.74,570.78,1.53,4.5,0.2,0.2,0.66,0.36,0.74,0.62,0,0.36,1,0
CUST0815,37,1,4,2,4,6,5,37072,48,0.12,1917.56,10793,6294.65,976.25,1604.54,2.64,3.43,0.18,0.2,0.6,0.35,0.57,0.64,0,0.52,1,0
CUST0816,33,1,2,2,1,7,3,54676,36,0.11,988.03,9563,5635.05,1790.02,1149.9,1.64,5.0,0.1,0.06,0.76,0.38,0.75,0.81,0,0.33,1,0
CUST0817,47,1,2,2,1,15,5,59303,48,0.13,1198.93,6489,4415.5,1590.95,-716.38,0.55,5.0,0.18,0.03,0.76,0.29,0.58,0.78,0,0.29,1,1
CUST0818,33,1,2,2,3,6,8,31823,60,0.13,1501.83,9403,6413.24,724.07,763.86,2.05,3.38,0.16,0.19,0.7,0.48,0.76,0.81,0,0.53,1,1
CUST0819,49,1,4,2,1,15,4,42173,36,0.12,2340.28,11813,6651.91,1400.75,1420.06,2.01,3.57,0.2,0.03,0.62,0.34,0.63,0.8,0,0.53,1,0
CUST0820,50,1,2,2,4,13,6,38517,48,0.12,785.12,5809,3819.03,1014.3,190.55,1.19,5.0,0.14,0.12,0.71,0.34,0.64,0.7,0,0.41,1,1
CUST0821,42,1,4,2,3,12,7,23612,60,0.14,1062.41,9597,5315.34,549.41,2669.84,5.86,2.46,0.11,0.12,0.76,0.42,0.68,0.62,0,0.36,1,0
CUST0822,33,1,2,1,3,11,6,43053,60,0.11,1920.62,9376,6268.52,936.08,250.78,1.27,4.59,0.2,0.19,0.73,0.37,0.59,0.67,0,0.47,1,1
CUST0823,38,1,4,1,2,10,4,33343,48,0.12,591.67,5808,3689.68,878.05,648.6,1.74,5.0,0.1,0.1,0.76,0.3,0.71,0.8,0,0.28,1,0
CUST0824,39,1,4,1,4,8,8,46342,36,0.12,1816.48,10403,6530.75,1539.22,516.55,1.34,4.45,0.17,0.18,0.63,0.46,0.71,0.75,0,0.52,1,1
CUST0825,41,1,4,2,1,11,9,44715,48,0.14,1292.24,6678,3700.34,1221.9,463.52,1.38,5.0,0.19,0.04,0.63,0.25,0.71,0.59,0,0.49,1,1
CUST0826,36,1,2,1,1,6,5,52016,36,0.12,2223.89,10430,6038.22,1727.68,440.21,1.25,4.99,0.21,0.05,0.63,0.41,0.76,0.68,0,0.42,1,1
CUST0827,41,1,4,1,1,11,6,25669,60,0.14,1568.35,9670,5377.89,597.27,2126.49,4.56,2.65,0.16,0.04,0.59,0.36,0.58,0.59,0,0.38,1,0
CUST0828,34,1,2,1,4,14,8,48711,60,0.12,1180.0,11246,7056.42,1083.55,1926.03,2.78,4.33,0.1,0.24,0.77,0.43,0.59,0.63,0,0.37,1,0
CUST0829,50,1,2,2,3,7,8,50279,36,0.15,744.91,5116,2712.28,1742.94,-84.13,0.95,5.0,0.15,0.09,0.77,0.37,0.6,0.73,0,0.37,1,1
CUST0830,46,1,4,1,2,14,7,56493,36,0.12,556.14,5207,3611.32,1876.38,-836.84,0.55,5.0,0.11,0.07,0.72,0.34,0.67,0.73,0,0.33,1,1
CUST0831,42,1,2,1,1,15,6,20386,48,0.11,1177.01,8034,4262.16,526.89,2067.94,4.92,2.54,0.15,0.04,0.69,0.45,0.73,0.59,0,0.43,1,0
CUST0832,32,1,4,2,3,15,9,49469,60,0.12,1341.0,10315,6274.63,1100.41,1598.96,2.45,4.8,0.13,0.2,0.78,0.4,0.66,0.8,0,0.4,1,0
CUST0833,43,1,2,2,2,11,7,30506,48,0.14,929.17,6833,4084.17,833.62,986.04,2.18,4.46,0.14,0.08,0.59,0.34,0.75,0.78,0,0.55,1,0
CUST0834,36,1,4,1,4,11,9,50184,60,0.13,1849.1,11882,8215.54,1141.84,675.52,1.59,4.22,0.16,0.21,0.65,0.4,0.58,0.71,0,0.35,1,0
CUST0835,38,1,2,2,4,13,9,44563,60,0.12,1510.47,9656,5703.89,991.28,1450.36,2.46,4.62,0.16,0.19,0.69,0.35,0.76,0.81,0,0.51,1,0
CUST0836,45,1,2,1,3,13,5,45184,60,0.13,557.09,5416,3735.83,1028.07,95.01,1.09,5.0,0.1,0.11,0.62,0.38,0.59,0.82,0,0.46,1,1
CUST0837,36,1,4,1,2,11,8,50708,36,0.14,2171.08,10253,5572.5,1733.08,776.34,1.45,4.95,0.21,0.11,0.64,0.46,0.69,0.76,0,0.52,1,1
CUST0838,35,1,2,1,1,5,3,41725,36,0.12,1423.43,11446,7809.89,1385.87,826.81,1.6,3.65,0.12,0.06,0.61,0.3,0.74,0.67,0,0.53,1,0
CUST0839,50,1,4,2,3,7,7,39873,36,0.14,2423.79,11785,6467.21,1362.76,1531.24,2.12,3.38,0.21,0.09,0.61,0.28,0.76,0.68,0,0.43,1,0
CUST0840,47,1,4,1,1,15,5,49157,36,0.14,1563.95,10733,5843.13,1680.07,1645.85,1.98,4.58,0.15,0.03,0.66,0.29,0.55,0.75,0,0.5,1,0
CUST0841,46,1,2,2,1,12,8,42267,36,0.15,1137.65,9791,5212.73,1465.2,1975.42,2.35,4.32,0.12,0.03,0.64,0.34,0.58,0.82,0,0.49,1,0
CUST0842,38,1,4,2,1,10,10,21045,60,0.15,1226.33,10195,6067.99,500.66,2400.02,5.79,2.06,0.12,0.05,0.75,0.29,0.61,0.7,0,0.53,1,0
CUST0843,47,1,2,1,2,9,7,49421,48,0.12,1669.5,7609,4330.36,1301.44,307.7,1.24,5.0,0.22,0.07,0.71,0.4,0.63,0.59,0,0.52,1,1
CUST0844,32,1,2,2,4,8,10,44904,48,0.11,2023.16,11018,7061.91,1160.57,772.36,1.67,4.08,0.18,0.27,0.65,0.43,0.75,0.77,0,0.39,1,1
CUST0845,42,1,4,2,2,12,7,37476,36,0.15,670.31,6084,4169.85,1299.12,-55.28,0.96,5.0,0.11,0.08,0.71,0.32,0.67,0.61,0,0.5,1,1
CUST0846,35,1,2,1,3,6,5,57480,36,0.14,707.09,6990,4721.5,1964.53,-403.12,0.79,5.0,0.1,0.17,0.58,0.44,0.75,0.73,0,0.32,1,1
CUST0847,46,1,4,1,1,5,5,33075,60,0.15,1893.37,10169,5627.56,786.85,1861.22,3.37,3.25,0.19,0.03,0.6,0.35,0.71,0.63,0,0.47,1,0
CUST0848,44,1,2,2,2,12,5,50750,48,0.14,1550.02,7624,4776.64,1386.82,-89.48,0.94,5.0,0.2,0.07,0.67,0.37,0.57,0.81,0,0.35,1,1
CUST0849,49,1,2,1,1,8,5,41063,36,0.12,1661.67,9713,6161.48,1363.88,525.97,1.39,4.23,0.17,0.03,0.7,0.37,0.62,0.68,0,0.5,1,1
CUST0850,39,1,2,2,3,7,4,24038,36,0.13,1002.34,9346,6378.5,809.94,1155.22,2.43,2.57,0.11,0.14,0.73,0.35,0.71,0.8,0,0.4,1,0
CUST0851,32,1,1,2,4,6,3,22771,36,0.22,1768.66,3804,3277.82,869.63,-2112.11,0.0,5.0,0.46,0.27,0.35,0.51,0.48,0.4,0,0.53,1,1
CUST0852,43,1,2,2,5,4,4,22816,24,0.17,1987.66,4404,3997.04,1128.07,-2708.77,0.0,5.0,0.45,0.19,0.19,0.46,0.32,0.62,0,0.63,0,1
CUST0853,43,0,1,2,3,2,1,8537,36,0.2,2154.95,5210,4303.73,317.27,-1565.95,0.0,1.64,0.41,0.12,0.29,0.46,0.44,0.58,1,0.58,1,1
CUST0854,49,1,2,2,5,7,2,23969,24,0.19,2961.5,5464,4360.39,1208.24,-3066.13,0.0,4.39,0.54,0.16,0.34,0.59,0.28,0.49,1,0.75,1,1
CUST0855,45,1,1,2,4,6,3,22057,24,0.21,1118.18,2553,2221.21,1133.41,-1919.8,0.0,5.0,0.44,0.14,0.26,0.61,0.28,0.5,1,0.54,1,1
CUST0856,41,0,1,2,4,6,2,18241,36,0.22,2011.96,4208,3679.26,696.63,-2179.85,0.0,4.33,0.48,0.17,0.25,0.47,0.28,0.44,0,0.72,0,1
CUST0857,37,1,1,2,4,5,1,20587,24,0.21,2086.03,4501,3572.99,1057.88,-2215.9,0.0,4.57,0.46,0.2,0.31,0.67,0.47,0.42,1,0.63,0,1
CUST0858,38,0,2,2,2,4,2,15318,24,0.19,2501.91,5415,4983.0,772.16,-2842.07,0.0,2.83,0.46,0.1,0.21,0.5,0.32,0.62,0,0.75,0,1
CUST0859,49,0,2,2,2,6,2,24519,36,0.18,2484.57,4978,4201.04,886.42,-2594.03,0.0,4.93,0.5,0.06,0.37,0.5,0.3,0.43,0,0.7,1,1
CUST0860,32,1,1,2,5,6,4,13143,36,0.22,1709.85,4009,3200.45,501.94,-1403.24,0.0,3.28,0.43,0.33,0.24,0.62,0.35,0.39,0,0.61,0,1
CUST0861,33,1,2,2,4,2,3,20288,24,0.21,1213.81,2714,2415.12,1042.51,-1957.44,0.0,5.0,0.45,0.25,0.25,0.65,0.26,0.43,0,0.77,0,1
CUST0862,34,0,1,2,3,2,1,13353,24,0.17,1998.15,4534,3814.25,660.2,-1938.6,0.0,2.95,0.44,0.18,0.2,0.52,0.27,0.46,0,0.67,1,1
CUST0863,34,0,1,2,5,2,1,16544,24,0.18,2252.96,4745,4221.19,825.94,-2555.09,0.0,3.49,0.47,0.29,0.19,0.66,0.3,0.36,0,0.73,0,1
CUST0864,34,1,2,2,5,7,4,8630,36,0.2,2268.23,4550,4066.97,320.72,-2105.92,0.0,1.9,0.5,0.29,0.3,0.43,0.39,0.41,1,0.52,0,1
CUST0865,48,0,2,2,3,2,1,17221,36,0.2,1631.56,4007,3473.47,639.99,-1738.02,0.0,4.3,0.41,0.1,0.22,0.59,0.33,0.44,1,0.63,1,1
CUST0866,44,1,2,2,3,2,1,9365,36,0.22,1383.93,2618,2372.64,357.65,-1496.22,0.0,3.58,0.53,0.11,0.22,0.58,0.42,0.57,0,0.77,1,1
CUST0867,41,0,1,2,4,2,1,18154,24,0.18,1921.34,4399,3566.52,906.32,-1995.18,0.0,4.13,0.44,0.17,0.29,0.62,0.42,0.47,1,0.69,0,1
CUST0868,45,1,1,2,2,5,1,8008,24,0.21,2415.9,4466,4134.26,411.5,-2495.66,0.0,1.79,0.54,0.07,0.38,0.5,0.34,0.5,0,0.55,1,1
CUST0869,36,0,2,2,4,1,3,21680,24,0.18,2060.12,5145,4043.71,1082.35,-2041.18,0.0,4.21,0.4,0.21,0.21,0.55,0.46,0.62,0,0.55,0,1
CUST0870,45,0,1,2,2,6,2,22917,36,0.18,1483.89,3215,2891.86,828.5,-1989.25,0.0,5.0,0.46,0.07,0.34,0.46,0.26,0.53,0,0.53,1,1
CUST0871,44,0,1,2,2,6,1,17202,36,0.22,1782.16,4189,3411.77,656.95,-1661.88,0.0,4.11,0.43,0.07,0.33,0.69,0.29,0.54,0,0.8,0,1
CUST0872,48,1,1,2,2,3,3,10897,36,0.2,1746.87,4283,3684.75,404.97,-1553.59,0.0,2.54,0.41,0.06,0.32,0.52,0.38,0.39,1,0.63,1,1
CUST0873,41,1,2,2,3,7,4,21363,36,0.24,1867.32,4414,3507.79,838.13,-1799.24,0.0,4.84,0.42,0.12,0.21,0.68,0.4,0.47,0,0.77,1,1
CUST0874,46,0,2,2,3,7,2,14744,36,0.17,2019.04,5060,4307.2,525.66,-1791.9,0.0,2.91,0.4,0.1,0.29,0.43,0.27,0.35,0,0.73,1,1
CUST0875,45,1,2,2,5,5,4,15178,36,0.22,1631.8,2978,2671.05,579.65,-1904.5,0.0,5.0,0.55,0.18,0.23,0.6,0.29,0.54,0,0.72,0,1
CUST0876,45,0,2,2,3,7,4,17924,24,0.2,1602.57,3091,2461.73,912.26,-1885.56,0.0,5.0,0.52,0.11,0.19,0.43,0.28,0.4,0,0.54,1,1
CUST0877,33,1,2,2,2,6,3,19244,36,0.19,2051.74,4228,3516.19,705.41,-2045.34,0.0,4.55,0.49,0.12,0.38,0.6,0.39,0.53,0,0.66,1,1
CUST0878,30,1,2,2,2,4,3,24066,24,0.19,1805.56,3547,3347.2,1213.13,-2818.89,0.0,5.0,0.51,0.15,0.2,0.49,0.27,0.42,0,0.65,1,1
CUST0879,37,1,1,2,4,3,4,15096,36,0.17,2390.95,4972,4456.16,538.21,-2413.32,0.0,3.04,0.48,0.2,0.33,0.43,0.37,0.37,0,0.65,1,1
CUST0880,47,0,2,2,2,6,4,13698,36,0.18,2222.74,5177,4181.29,495.22,-1722.25,0.0,2.65,0.43,0.07,0.25,0.45,0.29,0.58,0,0.66,0,1
CUST0881,30,0,2,2,2,3,2,15321,36,0.23,1895.37,4086,3592.44,593.07,-1994.88,0.0,3.75,0.46,0.15,0.34,0.65,0.47,0.38,0,0.56,0,1
CUST0882,44,1,2,2,2,6,3,11484,36,0.2,2151.51,4532,3749.84,426.79,-1796.14,0.0,2.53,0.47,0.07,0.27,0.44,0.31,0.61,1,0.65,0,1
CUST0883,34,0,1,2,2,5,2,14439,36,0.21,1421.88,2995,2614.05,543.99,-1584.92,0.0,4.82,0.47,0.12,0.29,0.69,0.4,0.51,0,0.68,0,1
CUST0884,36,1,1,2,5,1,3,9965,24,0.17,1488.04,3103,2771.61,492.69,-1649.34,0.0,3.21,0.48,0.26,0.18,0.67,0.28,0.6,1,0.74,0,1
CUST0885,45,1,1,2,2,2,4,10323,24,0.21,1804.64,4459,4128.29,530.45,-2004.38,0.0,2.32,0.4,0.07,0.35,0.55,0.48,0.37,0,0.59,1,1
CUST0886,50,0,2,2,5,1,4,9406,36,0.22,1967.34,3981,3123.9,359.22,-1469.46,0.0,2.36,0.49,0.15,0.38,0.53,0.39,0.58,0,0.65,1,1
CUST0887,50,0,1,2,4,4,1,22180,24,0.19,2549.78,5102,4466.73,1118.06,-3032.57,0.0,4.35,0.5,0.12,0.35,0.64,0.26,0.42,1,0.65,1,1
CUST0888,39,1,2,2,5,5,4,20651,24,0.2,2173.54,4692,3732.34,1051.05,-2264.93,0.0,4.4,0.46,0.23,0.26,0.56,0.4,0.42,1,0.78,1,1
CUST0889,49,0,2,2,4,2,2,19420,36,0.18,2278.2,4603,3852.48,702.08,-2229.76,0.0,4.22,0.49,0.12,0.24,0.59,0.4,0.4,0,0.74,1,1
CUST0890,36,1,2,2,3,7,4,13682,24,0.22,2596.21,5314,4936.41,709.8,-2928.42,0.0,2.57,0.49,0.16,0.23,0.64,0.44,0.4,1,0.62,1,1
CUST0891,45,1,2,2,4,2,3,10360,36,0.17,2575.05,5437,4588.91,369.36,-2096.32,0.0,1.91,0.47,0.14,0.27,0.44,0.44,0.42,1,0.65,1,1
CUST0892,46,1,1,2,4,1,4,24041,24,0.2,1931.07,4824,4080.0,1223.59,-2410.66,0.0,4.98,0.4,0.14,0.22,0.52,0.43,0.36,0,0.6,1,1
CUST0893,34,1,1,2,2,6,1,8322,24,0.19,1235.23,2892,2562.72,419.5,-1325.45,0.0,2.88,0.43,0.12,0.27,0.48,0.39,0.5,1,0.78,1,1
CUST0894,37,0,2,2,3,2,4,14656,24,0.24,1578.84,3121,2482.76,774.88,-1715.48,0.0,4.7,0.51,0.15,0.4,0.5,0.36,0.38,1,0.58,1,1
